# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715529.36214 0.093092 0.101872 0.274545 0.827882 0.001797 0.560821 0.009396 0.0008667806 0.0000164053 -0.0003407726 0.0000137717 -0.0000071832 0.0001492958 0.0010944480 -0.0000197201 0.0000024947 0.0010594294 -0.0000008840 0.0010207930
1403715529.41214 0.100399 0.112626 0.292873 0.828698 0.010856 0.559573 0.004475 0.0008646747 0.0000187717 -0.0003430361 0.0000136673 -0.0000079705 0.0001514679 0.0010932076 -0.0000222670 0.0000041432 0.0010612256 -0.0000005160 0.0010200754
1403715529.46214 0.107989 0.121621 0.309844 -0.828774 -0.018645 -0.559273 0.000309 0.0008645458 0.0000199714 -0.0003430565 0.0000129519 -0.0000085540 0.0001510650 0.0010885493 -0.0000213467 0.0000060595 0.0010605484 -0.0000007951 0.0010185724
1403715529.51214 0.121306 0.129462 0.325760 -0.828388 -0.026056 -0.559530 0.004596 0.0008642321 0.0000209529 -0.0003430447 0.0000127678 -0.0000086543 0.0001509155 0.0010864447 -0.0000208308 0.0000061806 0.0010597518 0.0000003600 0.0010174848
1403715529.56214 0.132044 0.139669 0.338833 -0.828147 -0.031239 -0.559581 0.008157 0.0008641050 0.0000208555 -0.0003427880 0.0000127110 -0.0000084575 0.0001507698 0.0010854526 -0.0000225058 0.0000065736 0.0010628778 0.0000011240 0.0010168704
1403715529.61214 0.143368 0.150935 0.349897 -0.827471 -0.036094 -0.560247 0.010552 0.0008654065 0.0000218558 -0.0003414311 0.0000128853 -0.0000087906 0.0001496376 0.0010874534 -0.0000248569 0.0000074988 0.0010666626 0.0000015082 0.0010169195
1403715529.66214 0.158759 0.160288 0.356276 -0.824811 -0.040054 -0.563810 0.014167 0.0008667964 0.0000225823 -0.0003398036 0.0000116957 -0.0000085610 0.0001466322 0.0010873630 -0.0000252392 0.0000079696 0.0010599078 0.0000016786 0.0010162487
1403715529.71214 0.166567 0.169432 0.361731 -0.823429 -0.044693 -0.565447 0.015375 0.0008721664 0.0000250572 -0.0003337632 0.0000116538 -0.0000092866 0.0001408600 0.0010887075 -0.0000291656 0.0000082062 0.0010618369 0.0000015976 0.0010159607
1403715529.76214 0.177763 0.182903 0.369498 -0.823131 -0.048154 -0.565574 0.016195 0.0008729179 0.0000263290 -0.0003327919 0.0000115295 -0.0000096326 0.0001396788 0.0010902875 -0.0000306232 0.0000088452 0.0010608621 0.0000020597 0.0010161560
1403715529.81214 0.188786 0.199909 0.378167 -0.822305 -0.050304 -0.566537 0.017908 0.0008742787 0.0000253242 -0.0003313293 0.0000109825 -0.0000091828 0.0001380842 0.0010935242 -0.0000337504 0.0000093942 0.0010617855 0.0000023587 0.0010165056
1403715529.86214 0.202318 0.214478 0.388259 -0.822142 -0.052295 -0.566548 0.019264 0.0008750623 0.0000259803 -0.0003303627 0.0000108031 -0.0000093843 0.0001371385 0.0011003875 -0.0000390347 0.0000102189 0.0010644117 0.0000026865 0.0010170270
1403715529.91214 0.214640 0.228960 0.399759 -0.821223 -0.052946 -0.567733 0.021664 0.0008771887 0.0000232091 -0.0003282547 0.0000105163 -0.0000082549 0.0001352406 0.0011075679 -0.0000444560 0.0000111146 0.0010710132 0.0000028779 0.0010176784
1403715529.96214 0.227787 0.243404 0.412206 -0.820100 -0.053364 -0.569247 0.023394 0.0008802360 0.0000214605 -0.0003249908 0.0000102751 -0.0000075027 0.0001322945 0.0011154312 -0.0000499498 0.0000120698 0.0010770963 0.0000029984 0.0010183501
1403715530.01214 0.240422 0.257403 0.425503 -0.818097 -0.055015 -0.571973 0.023190 0.0008840587 0.0000239912 -0.0003204307 0.0000100814 -0.0000083771 0.0001282777 0.0011236194 -0.0000563282 0.0000128624 0.0010836408 0.0000030006 0.0010189662
1403715530.06214 0.251577 0.271174 0.439201 -0.815049 -0.057378 -0.576132 0.021770 0.0008900193 0.0000295740 -0.0003128493 0.0000100259 -0.0000101159 0.0001219026 0.0011315145 -0.0000626601 0.0000132566 0.0010896965 0.0000029549 0.0010193471
1403715530.11214 0.259095 0.285997 0.451810 -0.811861 -0.060445 -0.580397 0.019155 0.0008953970 0.0000376545 -0.0003053266 0.0000104011 -0.0000126130 0.0001158327 0.0011396089 -0.0000690180 0.0000135139 0.0010950464 0.0000027829 0.0010196825
1403715530.16214 0.266629 0.302175 0.466059 -0.810997 -0.062805 -0.581443 0.016223 0.0008962022 0.0000448088 -0.0003034326 0.0000109372 -0.0000149614 0.0001143066 0.0011492172 -0.0000746438 0.0000139315 0.0010982084 0.0000026269 0.0010202089
1403715530.21214 0.276421 0.321936 0.484348 -0.812004 -0.065019 -0.579876 0.012879 0.0008931124 0.0000513036 -0.0003064379 0.0000115140 -0.0000174543 0.0001166207 0.0011604656 -0.0000810409 0.0000143663 0.0011012118 0.0000024730 0.0010208263
1403715530.26214 0.284752 0.339349 0.505335 -0.813984 -0.066783 -0.576958 0.009491 0.0008873055 0.0000586391 -0.0003124360 0.0000123390 -0.0000205500 0.0001213674 0.0011752045 -0.0000901093 0.0000148017 0.0011049643 0.0000018975 0.0010215223
1403715530.31214 0.294027 0.359020 0.530625 -0.815740 -0.067861 -0.574379 0.007169 0.0008832048 0.0000627664 -0.0003166985 0.0000128601 -0.0000224282 0.0001249444 0.0011900832 -0.0000979097 0.0000155400 0.0011106968 0.0000017569 0.0010224402
1403715530.36214 0.298474 0.377322 0.557309 -0.816776 -0.065992 -0.573094 0.009220 0.0008806126 0.0000580468 -0.0003207374 0.0000121162 -0.0000211194 0.0001280521 0.0012067450 -0.0001074546 0.0000159727 0.0011156873 0.0000013313 0.0010232325
1403715530.41214 0.298316 0.398885 0.586364 -0.817326 -0.063556 -0.572508 0.013177 0.0008804037 0.0000495912 -0.0003223468 0.0000108175 -0.0000181933 0.0001291172 0.0012197687 -0.0001145843 0.0000150631 0.0011182424 0.0000010290 0.0010234033
1403715530.46214 0.303973 0.424458 0.618927 -0.818135 -0.062408 -0.571352 0.017798 0.0008810872 0.0000399938 -0.0003229547 0.0000098541 -0.0000146462 0.0001294461 0.0012395936 -0.0001198681 0.0000153186 0.0011182486 0.0000012143 0.0010240977
1403715530.51214 0.310616 0.451500 0.652139 -0.818451 -0.063677 -0.570623 0.021736 0.0008809586 0.0000353912 -0.0003237125 0.0000093314 -0.0000130066 0.0001298366 0.0012636529 -0.0001304730 0.0000155386 0.0011203192 0.0000009872 0.0010249185
1403715530.56214 0.315414 0.477660 0.683342 -0.818746 -0.065672 -0.569787 0.026160 0.0008798515 0.0000308874 -0.0003254895 0.0000088559 -0.0000115153 0.0001311356 0.0012891216 -0.0001428527 0.0000154904 0.0011237981 0.0000003383 0.0010257000
1403715530.61214 0.320773 0.504421 0.712049 -0.818547 -0.068087 -0.569622 0.029595 0.0008800384 0.0000277796 -0.0003256090 0.0000085666 -0.0000104106 0.0001311284 0.0013154196 -0.0001534448 0.0000156951 0.0011267347 0.0000000810 0.0010266065
1403715530.66214 0.324906 0.531045 0.736910 -0.817840 -0.070029 -0.570205 0.033164 0.0008814073 0.0000244238 -0.0003243514 0.0000082827 -0.0000091678 0.0001299488 0.0013429727 -0.0001652146 0.0000155670 0.0011297374 -0.0000003745 0.0010274367
1403715530.71214 0.328350 0.558582 0.757848 -0.817450 -0.072410 -0.570237 0.036908 0.0008822180 0.0000214006 -0.0003236960 0.0000080942 -0.0000080493 0.0001293484 0.0013729606 -0.0001758324 0.0000158463 0.0011327568 -0.0000005870 0.0010284545
1403715530.76214 0.332264 0.584979 0.777587 -0.817241 -0.076141 -0.569740 0.041429 0.0008820667 0.0000185346 -0.0003241192 0.0000079271 -0.0000070229 0.0001296710 0.0014052953 -0.0001868562 0.0000159341 0.0011355646 -0.0000008205 0.0010295044
1403715530.81214 0.336803 0.615222 0.797634 -0.816893 -0.081481 -0.569090 0.046735 0.0008817519 0.0000157246 -0.0003246994 0.0000078022 -0.0000059955 0.0001301532 0.0014379865 -0.0001979503 0.0000159272 0.0011387168 -0.0000011153 0.0010304742
1403715530.86214 0.341021 0.643680 0.817770 -0.816172 -0.087592 -0.568693 0.052719 0.0008819307 0.0000132188 -0.0003246365 0.0000075910 -0.0000051085 0.0001300330 0.0014744174 -0.0002122749 0.0000151845 0.0011408312 -0.0000018613 0.0010312488
1403715530.91214 0.344812 0.672890 0.836884 -0.815670 -0.093501 -0.567952 0.058047 0.0008815885 0.0000113443 -0.0003251799 0.0000074971 -0.0000044225 0.0001304877 0.0015121748 -0.0002250947 0.0000151499 0.0011441971 -0.0000022609 0.0010323296
1403715530.96214 0.349135 0.702076 0.855749 -0.815664 -0.100009 -0.566581 0.060633 0.0008799773 0.0000139588 -0.0003269776 0.0000074826 -0.0000054531 0.0001320236 0.0015506593 -0.0002383678 0.0000145324 0.0011468673 -0.0000027565 0.0010331957
1403715531.01214 0.351248 0.731204 0.873698 -0.818004 -0.104547 -0.561933 0.064584 0.0008727559 0.0000117937 -0.0003350989 0.0000073021 -0.0000048013 0.0001392227 0.0015897499 -0.0002522543 0.0000133633 0.0011497515 -0.0000034694 0.0010336537
1403715531.06214 0.356433 0.762147 0.889811 -0.822606 -0.109251 -0.554008 0.066780 0.0008608763 0.0000105991 -0.0003476726 0.0000071402 -0.0000045823 0.0001510234 0.0016312506 -0.0002644601 0.0000124386 0.0011504860 -0.0000039119 0.0010340514
1403715531.11214 0.364293 0.793466 0.904806 -0.828932 -0.112353 -0.543602 0.068880 0.0008439344 0.0000076507 -0.0003642888 0.0000069944 -0.0000036268 0.0001680149 0.0016790492 -0.0002800560 0.0000122539 0.0011541332 -0.0000043226 0.0010350634
1403715531.16214 0.371980 0.824019 0.919877 -0.834076 -0.114856 -0.534869 0.070993 0.0008286787 0.0000046588 -0.0003779311 0.0000067686 -0.0000024745 0.0001832209 0.0017286253 -0.0002994944 0.0000118886 0.0011603324 -0.0000048261 0.0010359843
1403715531.21214 0.383325 0.855714 0.933188 -0.838417 -0.112883 -0.527429 0.078318 0.0008175391 -0.0000106237 -0.0003870987 0.0000067502 0.0000047301 0.0001942125 0.0017806945 -0.0003191498 0.0000118901 0.0011672386 -0.0000051948 0.0010371390
1403715531.26214 0.397406 0.885778 0.950537 -0.837666 -0.109001 -0.527991 0.087524 0.0008200373 -0.0000270354 -0.0003842829 0.0000073271 0.0000124289 0.0001908372 0.0018351611 -0.0003438695 0.0000115259 0.0011778871 -0.0000055622 0.0010380824
1403715531.31214 0.408438 0.914267 0.965575 -0.833757 -0.105588 -0.533328 0.096239 0.0008306479 -0.0000422527 -0.0003740124 0.0000084695 0.0000188375 0.0001789367 0.0018884705 -0.0003709226 0.0000115500 0.0011916458 -0.0000060404 0.0010392676
1403715531.36214 0.422825 0.939642 0.981033 -0.828740 -0.103135 -0.540347 0.102849 0.0008438163 -0.0000523442 -0.0003608383 0.0000094080 0.0000222233 0.0001645450 0.0019388063 -0.0003945299 0.0000114885 0.0012027192 -0.0000063310 0.0010403082
1403715531.41214 0.439046 0.965793 0.995681 -0.824306 -0.102151 -0.546516 0.106795 0.0008549304 -0.0000581984 -0.0003492357 0.0000100400 0.0000236266 0.0001526848 0.0019842519 -0.0004197192 0.0000115382 0.0012165825 -0.0000066577 0.0010414760
1403715531.46214 0.457279 0.990261 1.007126 -0.820730 -0.102792 -0.551566 0.107754 0.0008639744 -0.0000576663 -0.0003400938 0.0000098118 0.0000225619 0.0001436810 0.0020313199 -0.0004469076 0.0000113794 0.0012318174 -0.0000069602 0.0010424929
1403715531.51214 0.478040 1.014560 1.017277 -0.818152 -0.103047 -0.555166 0.108621 0.0008703460 -0.0000572371 -0.0003333732 0.0000096001 0.0000217812 0.0001373044 0.0020766931 -0.0004765849 0.0000113764 0.0012496263 -0.0000072285 0.0010435028
1403715531.56214 0.498012 1.036875 1.023918 -0.816683 -0.103241 -0.557110 0.109542 0.0008734106 -0.0000579147 -0.0003299165 0.0000095709 0.0000217567 0.0001340412 0.0021233168 -0.0005091460 0.0000110334 0.0012700679 -0.0000074353 0.0010442973
1403715531.61214 0.520689 1.059320 1.028438 -0.816833 -0.102259 -0.556689 0.111463 0.0008732621 -0.0000616869 -0.0003294583 0.0000099747 0.0000231751 0.0001335464 0.0021674549 -0.0005410439 0.0000109396 0.0012904518 -0.0000076216 0.0010451119
1403715531.66214 0.541463 1.079609 1.030452 -0.817742 -0.100896 -0.555174 0.113580 0.0008704310 -0.0000663545 -0.0003317205 0.0000105719 0.0000252213 0.0001354780 0.0022121185 -0.0005768315 0.0000103617 0.0013146321 -0.0000077913 0.0010453224
1403715531.71214 0.565503 1.099250 1.033746 -0.817682 -0.102087 -0.555451 0.111574 0.0008710038 -0.0000618967 -0.0003319825 0.0000097578 0.0000234850 0.0001353083 0.0022520878 -0.0006108094 0.0000101782 0.0013379460 -0.0000078442 0.0010452501
1403715531.76214 0.587183 1.116759 1.035317 -0.816960 -0.104911 -0.556922 0.106812 0.0008727569 -0.0000516625 -0.0003317944 0.0000083042 0.0000194704 0.0001346151 0.0022917660 -0.0006486451 0.0000097766 0.0013656578 -0.0000077786 0.0010450088
1403715531.81214 0.608360 1.132989 1.038446 -0.813990 -0.107393 -0.561662 0.102089 0.0008797930 -0.0000404435 -0.0003254814 0.0000070309 0.0000147296 0.0001285994 0.0023282121 -0.0006832813 0.0000095766 0.0013919199 -0.0000078168 0.0010449574
1403715531.86214 0.628516 1.146359 1.042047 -0.810500 -0.109412 -0.566956 0.098389 0.0008879444 -0.0000307389 -0.0003169573 0.0000061606 0.0000106914 0.0001210192 0.0023626882 -0.0007167527 0.0000091692 0.0014176034 -0.0000078377 0.0010447328
1403715531.91214 0.647739 1.159321 1.042878 -0.806907 -0.110420 -0.572293 0.095865 0.0008952357 -0.0000255279 -0.0003084550 0.0000057535 0.0000084569 0.0001138522 0.0023914860 -0.0007477588 0.0000089092 0.0014424850 -0.0000078749 0.0010442132
1403715531.96214 0.664780 1.170047 1.045204 -0.803721 -0.111438 -0.576951 0.093491 0.0009017722 -0.0000187954 -0.0003004984 0.0000053451 0.0000058304 0.0001074274 0.0024193990 -0.0007770765 0.0000086497 0.0014660707 -0.0000076101 0.0010434903
1403715532.01214 0.681579 1.183697 1.044822 -0.802058 -0.111542 -0.579481 0.091988 0.0009053118 -0.0000166060 -0.0002959276 0.0000052033 0.0000049406 0.0001038321 0.0024434638 -0.0008026117 0.0000085251 0.0014870542 -0.0000075825 0.0010431441
1403715532.06214 0.694955 1.194981 1.042837 -0.800445 -0.112799 -0.581805 0.089816 0.0009081793 -0.0000113243 -0.0002922659 0.0000049797 0.0000030780 0.0001009707 0.0024748544 -0.0008307382 0.0000083344 0.0015082428 -0.0000073758 0.0010427192
1403715532.11214 0.710566 1.207967 1.040354 -0.799755 -0.113982 -0.582956 0.086967 0.0009098177 -0.0000056697 -0.0002901844 0.0000048180 0.0000011674 0.0000993436 0.0025002154 -0.0008526612 0.0000082627 0.0015248094 -0.0000072308 0.0010424236
1403715532.16214 0.724584 1.220440 1.038087 -0.799017 -0.114520 -0.584017 0.085913 0.0009110237 -0.0000031711 -0.0002885569 0.0000047464 0.0000002943 0.0000980700 0.0025309978 -0.0008793431 0.0000080810 0.0015449807 -0.0000070464 0.0010420370
1403715532.21214 0.737283 1.232435 1.036375 -0.798516 -0.114478 -0.584683 0.086099 0.0009118930 -0.0000029559 -0.0002873649 0.0000047049 0.0000001712 0.0000971536 0.0025609100 -0.0009038595 0.0000079072 0.0015633040 -0.0000069641 0.0010418035
1403715532.26214 0.748494 1.244199 1.034589 -0.797762 -0.115504 -0.585244 0.087887 0.0009131362 -0.0000042990 -0.0002855960 0.0000046465 0.0000005325 0.0000958489 0.0025905019 -0.0009267985 0.0000077962 0.0015796763 -0.0000067855 0.0010414995
1403715532.31214 0.759204 1.256654 1.032371 -0.798228 -0.116180 -0.583967 0.091198 0.0009120729 -0.0000089632 -0.0002869950 0.0000046367 0.0000019825 0.0000967866 0.0026194270 -0.0009478511 0.0000075086 0.0015940818 -0.0000067460 0.0010411360
1403715532.36214 0.766162 1.266826 1.029326 -0.799907 -0.116379 -0.580880 0.095824 0.0009082198 -0.0000166414 -0.0002920083 0.0000047483 0.0000044928 0.0001003364 0.0026496730 -0.0009694160 0.0000072134 0.0016082218 -0.0000066493 0.0010407031
1403715532.41214 0.774197 1.278303 1.026667 -0.801108 -0.114954 -0.578598 0.101173 0.0009059517 -0.0000271524 -0.0002943558 0.0000051947 0.0000079745 0.0001020706 0.0026741813 -0.0009843269 0.0000070140 0.0016170577 -0.0000066395 0.0010405623
1403715532.46214 0.779900 1.287763 1.024192 -0.802213 -0.114734 -0.576364 0.105330 0.0009030664 -0.0000342138 -0.0002974458 0.0000055844 0.0000104236 0.0001043567 0.0027008437 -0.0010018037 0.0000066750 0.0016277370 -0.0000065898 0.0010401670
1403715532.51214 0.784474 1.296042 1.020187 -0.803075 -0.113753 -0.574476 0.110036 0.0009007300 -0.0000432947 -0.0002993224 0.0000062641 0.0000135753 0.0001057969 0.0027221442 -0.0010153098 0.0000061598 0.0016355153 -0.0000066492 0.0010397105
1403715532.56214 0.789092 1.303493 1.017192 -0.803509 -0.110986 -0.573114 0.116601 0.0008991524 -0.0000563549 -0.0002991952 0.0000076534 0.0000179646 0.0001058388 0.0027400408 -0.0010259257 0.0000059487 0.0016414552 -0.0000065778 0.0010394806
1403715532.61214 0.792190 1.310527 1.015337 -0.803141 -0.107701 -0.573068 0.122305 0.0008990213 -0.0000682932 -0.0002968733 0.0000092591 0.0000217939 0.0001042455 0.0027513918 -0.0010335413 0.0000056571 0.0016462827 -0.0000064542 0.0010391449
1403715532.66214 0.797762 1.317475 1.013458 -0.802616 -0.103662 -0.573153 0.128676 0.0008994130 -0.0000818776 -0.0002928803 0.0000114782 0.0000259431 0.0001015149 0.0027669465 -0.0010422353 0.0000053628 0.0016507249 -0.0000064553 0.0010389162
1403715532.71214 0.803166 1.322354 1.012545 -0.801574 -0.100313 -0.573954 0.134137 0.0009000283 -0.0000934025 -0.0002886233 0.0000137155 0.0000292477 0.0000986566 0.0027820796 -0.0010535614 0.0000053207 0.0016590176 -0.0000063885 0.0010389394
1403715532.76214 0.807511 1.326106 1.010655 -0.800253 -0.097284 -0.575044 0.139483 0.0009005080 -0.0001044109 -0.0002842120 0.0000161329 0.0000322645 0.0000957510 0.0027917142 -0.0010636983 0.0000052025 0.0016680224 -0.0000063451 0.0010389159
1403715532.81214 0.811412 1.325674 1.007383 -0.799287 -0.094526 -0.576037 0.142782 0.0009011143 -0.0001120114 -0.0002804937 0.0000179587 0.0000341799 0.0000933068 0.0027944576 -0.0010693849 0.0000051133 0.0016741839 -0.0000062684 0.0010388571
1403715532.86214 0.812950 1.320638 1.002619 -0.798625 -0.091372 -0.577165 0.143979 0.0009013829 -0.0001171215 -0.0002780274 0.0000192562 0.0000354398 0.0000916819 0.0027852931 -0.0010712335 0.0000048901 0.0016799281 -0.0000061938 0.0010385877
1403715532.91214 0.814020 1.312547 0.996909 -0.798987 -0.086833 -0.577526 0.143328 0.0009005888 -0.0001209785 -0.0002775141 0.0000202856 0.0000365907 0.0000913662 0.0027633853 -0.0010661444 0.0000046644 0.0016819405 -0.0000060923 0.0010382212
1403715532.96214 0.815531 1.299353 0.990380 -0.800069 -0.079671 -0.577448 0.141762 0.0008985137 -0.0001260693 -0.0002781677 0.0000217252 0.0000383295 0.0000918609 0.0027328195 -0.0010576439 0.0000043568 0.0016829838 -0.0000059422 0.0010375463
1403715533.01214 0.815976 1.282415 0.981642 -0.801310 -0.070985 -0.577562 0.138871 0.0008961947 -0.0001311357 -0.0002790846 0.0000232391 0.0000401152 0.0000925442 0.0026894176 -0.0010458340 0.0000041912 0.0016850926 -0.0000057405 0.0010368907
1403715533.06214 0.813908 1.261179 0.969574 -0.802954 -0.061230 -0.577490 0.134245 0.0008930218 -0.0001349786 -0.0002816375 0.0000244551 0.0000418379 0.0000943067 0.0026366705 -0.0010296815 0.0000038511 0.0016854786 -0.0000054411 0.0010359063
1403715533.11214 0.808182 1.234501 0.952429 -0.803619 -0.050950 -0.579036 0.127744 0.0008917661 -0.0001370204 -0.0002823050 0.0000250752 0.0000426308 0.0000946465 0.0025733360 -0.0010062723 0.0000035614 0.0016806708 -0.0000049929 0.0010345807
1403715533.16214 0.805723 1.205930 0.938311 -0.802867 -0.040510 -0.582824 0.118659 0.0008963592 -0.0001335945 -0.0002774882 0.0000239685 0.0000405716 0.0000910100 0.0024978785 -0.0009742316 0.0000035452 0.0016708958 -0.0000046170 0.0010337510
1403715533.21214 0.803050 1.173224 0.926355 -0.799144 -0.031248 -0.590756 0.106770 0.0009064148 -0.0001254085 -0.0002666105 0.0000214103 0.0000360624 0.0000832825 0.0024195804 -0.0009446562 0.0000034266 0.0016658968 -0.0000040893 0.0010325593
1403715533.26214 0.795969 1.135427 0.914792 -0.795546 -0.022211 -0.597829 0.095985 0.0009144654 -0.0001196040 -0.0002567289 0.0000197139 0.0000327414 0.0000766769 0.0023346690 -0.0009112278 0.0000033706 0.0016595997 -0.0000035587 0.0010311915
1403715533.31214 0.789522 1.098155 0.904495 -0.793345 -0.014500 -0.602818 0.083691 0.0009214029 -0.0001104888 -0.0002494986 0.0000173435 0.0000290819 0.0000719778 0.0022415733 -0.0008680971 0.0000034228 0.0016450756 -0.0000031390 0.0010301928
1403715533.36214 0.780414 1.058700 0.895858 -0.793279 -0.008677 -0.604392 0.073100 0.0009234548 -0.0001019102 -0.0002496910 0.0000153434 0.0000267387 0.0000717847 0.0021551310 -0.0008281845 0.0000034853 0.0016326307 -0.0000028356 0.0010292530
1403715533.41214 0.771201 1.017745 0.891771 -0.794254 -0.003685 -0.604237 0.063604 0.0009238773 -0.0000934359 -0.0002523213 0.0000135438 0.0000247195 0.0000730691 0.0020677603 -0.0007850743 0.0000036549 0.0016170253 -0.0000024824 0.0010284875
1403715533.46214 0.759202 0.974428 0.889654 -0.796649 0.001045 -0.601792 0.056534 0.0009205409 -0.0000886297 -0.0002595225 0.0000125763 0.0000242289 0.0000771779 0.0019817516 -0.0007408629 0.0000037696 0.0015997099 -0.0000020644 0.0010273934
1403715533.51214 0.745311 0.928550 0.890337 -0.799188 0.006982 -0.598635 0.053722 0.0009151336 -0.0000916578 -0.0002669500 0.0000130868 0.0000260370 0.0000817220 0.0018952436 -0.0006942009 0.0000037754 0.0015791035 -0.0000017317 0.0010261214
1403715533.56214 0.729022 0.882839 0.888691 -0.801266 0.013834 -0.595688 0.054203 0.0009087495 -0.0001021762 -0.0002728338 0.0000152215 0.0000300674 0.0000855337 0.0018076895 -0.0006447029 0.0000036363 0.0015559033 -0.0000012537 0.0010244412
