# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403715280.51214 0.213981 0.043931 0.242630 0.824351 -0.015304 0.564994 0.031511 0.0008733396 0.0000317853 -0.0003315887 0.0000118279 -0.0000123860 0.0001380784 0.0010263870 -0.0000095018 0.0000095019 0.0010694742 -0.0000028569 0.0010169965
1403715280.56214 0.231136 0.045168 0.257551 0.824169 -0.022395 0.565016 0.031625 0.0008755178 0.0000239277 -0.0003294622 0.0000107641 -0.0000094432 0.0001359631 0.0010190107 -0.0000099162 0.0000048013 0.0010696058 -0.0000019202 0.0010139017
1403715280.61214 0.240983 0.047845 0.265794 0.822746 -0.031205 0.566595 0.032947 0.0008762614 0.0000170872 -0.0003290847 0.0000104059 -0.0000068715 0.0001355288 0.0010191329 -0.0000110422 0.0000046116 0.0010781099 -0.0000019394 0.0010139293
1403715280.71214 0.260332 0.052697 0.280340 0.820017 -0.050671 0.568583 0.041440 0.0008803334 0.0000091711 -0.0003248182 0.0000101200 -0.0000038843 0.0001316412 0.0010197208 -0.0000133188 0.0000044070 0.0010886178 -0.0000019058 0.0010139335
1403715280.76214 0.269234 0.055348 0.285875 0.818913 -0.061230 0.568693 0.047119 0.0008810676 0.0000066765 -0.0003240307 0.0000100204 -0.0000029910 0.0001308778 0.0010195766 -0.0000143263 0.0000040820 0.0010932807 -0.0000018569 0.0010137640
1403715280.81214 0.279050 0.057486 0.291395 0.818253 -0.071996 0.567842 0.053236 0.0008808663 0.0000044030 -0.0003242572 0.0000099127 -0.0000021848 0.0001309750 0.0010193455 -0.0000155026 0.0000036786 0.0010975947 -0.0000017403 0.0010135202
1403715280.86214 0.288051 0.060438 0.295914 0.816825 -0.082469 0.567792 0.060072 0.0008819291 0.0000034780 -0.0003230313 0.0000098255 -0.0000018476 0.0001298315 0.0010194065 -0.0000166992 0.0000034804 0.0011030404 -0.0000016597 0.0010134258
1403715280.91214 0.296818 0.063407 0.300304 0.815481 -0.092024 0.567510 0.066740 0.0008822143 0.0000034201 -0.0003226651 0.0000096657 -0.0000018225 0.0001293777 0.0010195070 -0.0000181419 0.0000032427 0.0011077695 -0.0000014739 0.0010132523
1403715280.96214 0.306122 0.065498 0.305065 0.814033 -0.100099 0.567544 0.072283 0.0008830936 0.0000034860 -0.0003216388 0.0000094513 -0.0000018398 0.0001283355 0.0010197225 -0.0000196721 0.0000030667 0.0011127686 -0.0000013267 0.0010131034
1403715281.01214 0.315281 0.068700 0.309785 0.812753 -0.107502 0.567403 0.077010 0.0008838100 0.0000023066 -0.0003207868 0.0000091281 -0.0000013744 0.0001273951 0.0010198385 -0.0000209485 0.0000029504 0.0011178876 -0.0000011209 0.0010129610
1403715281.06214 0.324703 0.071122 0.314848 0.812039 -0.113367 0.566624 0.081724 0.0008836509 0.0000037439 -0.0003209934 0.0000087520 -0.0000018827 0.0001272886 0.0010201964 -0.0000226652 0.0000028767 0.0011235023 -0.0000009630 0.0010128373
1403715281.11214 0.334253 0.073554 0.320103 0.810938 -0.118594 0.566589 0.085396 0.0008840471 0.0000036860 -0.0003205506 0.0000082471 -0.0000018211 0.0001265296 0.0010203849 -0.0000241421 0.0000028069 0.0011295078 -0.0000007244 0.0010126710
1403715281.16214 0.344199 0.075878 0.325317 0.809820 -0.122586 0.566832 0.088690 0.0008852221 0.0000041443 -0.0003191918 0.0000077059 -0.0000019539 0.0001249459 0.0010206078 -0.0000257621 0.0000027520 0.0011358563 -0.0000005209 0.0010124940
1403715281.21214 0.353777 0.077566 0.330416 0.808805 -0.126355 0.566977 0.091690 0.0008855842 0.0000044880 -0.0003187981 0.0000070641 -0.0000020193 0.0001240724 0.0010207619 -0.0000272647 0.0000027319 0.0011425830 -0.0000002456 0.0010122997
1403715281.26214 0.363663 0.079497 0.334971 0.807895 -0.130915 0.566786 0.094448 0.0008859858 0.0000034904 -0.0003183905 0.0000065661 -0.0000016407 0.0001232627 0.0010208859 -0.0000284787 0.0000027420 0.0011493488 -0.0000000995 0.0010122020
1403715281.31214 0.372893 0.081316 0.338353 0.807317 -0.135854 0.565832 0.098069 0.0008854560 0.0000034877 -0.0003190736 0.0000059715 -0.0000015934 0.0001232616 0.0010209321 -0.0000297562 0.0000027384 0.0011560684 0.0000001057 0.0010120572
1403715281.36214 0.382140 0.082986 0.340826 0.806787 -0.141383 0.564534 0.102011 0.0008847827 0.0000037648 -0.0003199242 0.0000055459 -0.0000016980 0.0001235384 0.0010211181 -0.0000310391 0.0000027950 0.0011627058 0.0000002224 0.0010119987
1403715281.41214 0.391791 0.084293 0.343115 0.806144 -0.147458 0.563082 0.106424 0.0008837040 0.0000047149 -0.0003212411 0.0000050720 -0.0000020453 0.0001240763 0.0010212221 -0.0000322982 0.0000028346 0.0011696486 0.0000003990 0.0010119087
1403715281.46214 0.401558 0.085136 0.344759 0.804827 -0.154237 0.562058 0.112052 0.0008839272 0.0000059493 -0.0003209957 0.0000047437 -0.0000024943 0.0001234982 0.0010213166 -0.0000334144 0.0000029054 0.0011772017 0.0000004872 0.0010119063
1403715281.51214 0.411311 0.085561 0.345460 0.803444 -0.161938 0.560591 0.118289 0.0008838654 0.0000070877 -0.0003210788 0.0000043571 -0.0000028835 0.0001230885 0.0010212733 -0.0000343959 0.0000029538 0.0011847624 0.0000006229 0.0010118587
1403715281.56214 0.421085 0.085679 0.345225 0.802130 -0.170347 0.558381 0.125618 0.0008832405 0.0000093467 -0.0003217888 0.0000041119 -0.0000037260 0.0001233484 0.0010212149 -0.0000352324 0.0000030197 0.0011925769 0.0000006906 0.0010118797
1403715281.61214 0.430701 0.084993 0.344273 0.800226 -0.179900 0.556404 0.132998 0.0008828164 0.0000110365 -0.0003222612 0.0000038816 -0.0000043485 0.0001234374 0.0010211544 -0.0000360166 0.0000030901 0.0012005955 0.0000007486 0.0010119072
1403715281.66214 0.440615 0.083877 0.342885 0.797978 -0.190794 0.554193 0.140355 0.0008823231 0.0000112480 -0.0003228668 0.0000036597 -0.0000044411 0.0001236688 0.0010210135 -0.0000365075 0.0000031751 0.0012087735 0.0000007961 0.0010119676
1403715281.71214 0.451141 0.083097 0.341386 0.795504 -0.202147 0.551599 0.148487 0.0008813617 0.0000121735 -0.0003239967 0.0000034507 -0.0000047944 0.0001243546 0.0010207987 -0.0000367792 0.0000032603 0.0012174051 0.0000008495 0.0010120234
1403715281.76214 0.462388 0.082522 0.339676 0.792890 -0.214377 0.548569 0.156335 0.0008802383 0.0000117826 -0.0003253658 0.0000032268 -0.0000046653 0.0001252485 0.0010206517 -0.0000371942 0.0000033443 0.0012269409 0.0000008774 0.0010120826
1403715281.81214 0.473408 0.081584 0.337544 0.790037 -0.226765 0.545367 0.164302 0.0008787368 0.0000113824 -0.0003271609 0.0000030092 -0.0000045465 0.0001265490 0.0010205818 -0.0000378565 0.0000034265 0.0012374442 0.0000008912 0.0010121607
1403715281.86214 0.484552 0.080846 0.335476 0.786191 -0.239348 0.542998 0.172540 0.0008786572 0.0000108079 -0.0003273256 0.0000028170 -0.0000043356 0.0001264605 0.0010204879 -0.0000383363 0.0000035081 0.0012480591 0.0000008973 0.0010122474
1403715281.91214 0.495983 0.080511 0.332304 0.782694 -0.251463 0.539764 0.181138 0.0008780831 0.0000111495 -0.0003280293 0.0000026343 -0.0000044862 0.0001268069 0.0010203507 -0.0000387590 0.0000035707 0.0012590098 0.0000009095 0.0010123240
1403715281.96214 0.507421 0.079682 0.328774 0.778791 -0.263717 0.536880 0.188939 0.0008777042 0.0000103138 -0.0003285539 0.0000024367 -0.0000041847 0.0001269687 0.0010203144 -0.0000394699 0.0000036229 0.0012706245 0.0000009178 0.0010123815
1403715282.01214 0.519374 0.079161 0.324328 0.774706 -0.276039 0.533955 0.196277 0.0008772641 0.0000090119 -0.0003291518 0.0000022437 -0.0000037152 0.0001272350 0.0010201781 -0.0000398832 0.0000036647 0.0012825665 0.0000009240 0.0010124506
1403715282.06214 0.531782 0.078143 0.319678 0.770452 -0.287894 0.531124 0.203540 0.0008770429 0.0000074813 -0.0003294990 0.0000020707 -0.0000031450 0.0001272847 0.0010200601 -0.0000403619 0.0000037045 0.0012954778 0.0000009184 0.0010125296
1403715282.11214 0.545219 0.077198 0.314418 0.766560 -0.298353 0.527727 0.211839 0.0008772938 0.0000093446 -0.0003292205 0.0000019651 -0.0000038475 0.0001268386 0.0010198918 -0.0000406286 0.0000037469 0.0013091523 0.0000009131 0.0010126161
1403715282.16214 0.558401 0.076018 0.308587 0.762561 -0.309414 0.524410 0.218536 0.0008764300 0.0000080949 -0.0003302930 0.0000018096 -0.0000033967 0.0001275315 0.0010197399 -0.0000410371 0.0000037728 0.0013242677 0.0000009205 0.0010126782
1403715282.21214 0.571928 0.075356 0.302964 0.758364 -0.319214 0.521280 0.226394 0.0008765278 0.0000093384 -0.0003302005 0.0000017214 -0.0000038652 0.0001272690 0.0010195739 -0.0000413114 0.0000037995 0.0013395979 0.0000009235 0.0010127632
1403715282.26214 0.585883 0.074495 0.296865 0.754510 -0.329602 0.517231 0.233560 0.0008756168 0.0000100400 -0.0003312665 0.0000016117 -0.0000041348 0.0001279617 0.0010194456 -0.0000418553 0.0000038133 0.0013555476 0.0000009348 0.0010127859
1403715282.31214 0.600676 0.073812 0.290550 0.750469 -0.339824 0.513287 0.240525 0.0008743861 0.0000108207 -0.0003326754 0.0000015249 -0.0000044424 0.0001290396 0.0010193126 -0.0000423201 0.0000038343 0.0013727141 0.0000009462 0.0010128389
1403715282.36214 0.615114 0.073014 0.285069 0.745983 -0.349798 0.509622 0.247863 0.0008735679 0.0000118991 -0.0003336062 0.0000014620 -0.0000048604 0.0001296883 0.0010192439 -0.0000430027 0.0000038381 0.0013910088 0.0000009489 0.0010128848
1403715282.41214 0.630263 0.072195 0.279091 0.742364 -0.358840 0.504561 0.256023 0.0008722101 0.0000162483 -0.0003349777 0.0000015252 -0.0000065610 0.0001307940 0.0010191066 -0.0000433867 0.0000038339 0.0014091531 0.0000009537 0.0010129524
1403715282.46214 0.645723 0.071484 0.273028 0.737589 -0.369163 0.500821 0.262412 0.0008714850 0.0000156051 -0.0003358586 0.0000014233 -0.0000063228 0.0001314213 0.0010190256 -0.0000440625 0.0000038198 0.0014291399 0.0000009578 0.0010129679
1403715282.51214 0.661760 0.070821 0.266965 0.732526 -0.378375 0.497432 0.269814 0.0008720488 0.0000169101 -0.0003352167 0.0000014089 -0.0000068032 0.0001307373 0.0010189212 -0.0000445087 0.0000038227 0.0014502765 0.0000009500 0.0010130432
1403715282.56214 0.678303 0.069773 0.260607 0.727416 -0.387764 0.493926 0.276662 0.0008724390 0.0000177574 -0.0003347845 0.0000013723 -0.0000070989 0.0001302126 0.0010188348 -0.0000452051 0.0000038096 0.0014722601 0.0000009570 0.0010130383
1403715282.61214 0.695089 0.069114 0.254518 0.721641 -0.396135 0.491576 0.284016 0.0008748452 0.0000185801 -0.0003320982 0.0000013510 -0.0000073310 0.0001277048 0.0010187240 -0.0000457132 0.0000038029 0.0014956533 0.0000009729 0.0010131076
1403715282.66214 0.712212 0.068464 0.248042 0.715471 -0.404985 0.489724 0.290274 0.0008774427 0.0000174559 -0.0003292573 0.0000012486 -0.0000068135 0.0001250887 0.0010186591 -0.0000464595 0.0000037823 0.0015197038 0.0000009823 0.0010131224
1403715282.71214 0.729753 0.067865 0.241608 0.708998 -0.414159 0.487929 0.296177 0.0008798807 0.0000147049 -0.0003266311 0.0000011029 -0.0000057125 0.0001227031 0.0010186427 -0.0000472731 0.0000037748 0.0015447107 0.0000009899 0.0010131611
1403715282.76214 0.747258 0.067001 0.234426 0.702405 -0.423558 0.486539 0.300843 0.0008819972 0.0000100942 -0.0003243796 0.0000009311 -0.0000039555 0.0001206585 0.0010185962 -0.0000481779 0.0000037238 0.0015707651 0.0000010033 0.0010131563
1403715282.81214 0.764915 0.066073 0.227217 0.696331 -0.433130 0.484060 0.305298 0.0008825446 0.0000054571 -0.0003238908 0.0000008130 -0.0000022356 0.0001201551 0.0010184922 -0.0000484207 0.0000037111 0.0015970983 0.0000010152 0.0010131792
1403715282.86214 0.782590 0.064540 0.219498 0.690293 -0.441503 0.481372 0.311209 0.0008841895 0.0000044730 -0.0003219984 0.0000007612 -0.0000018467 0.0001184600 0.0010183216 -0.0000487645 0.0000036276 0.0016241988 0.0000010161 0.0010130909
1403715282.91214 0.800494 0.063083 0.211634 0.683993 -0.449477 0.478785 0.317630 0.0008863819 0.0000040720 -0.0003194198 0.0000007239 -0.0000016730 0.0001162352 0.0010181762 -0.0000488330 0.0000036149 0.0016519212 0.0000010277 0.0010130877
1403715282.96214 0.818235 0.061973 0.203484 0.677848 -0.458076 0.475673 0.323147 0.0008871346 0.0000021632 -0.0003185707 0.0000006811 -0.0000009721 0.0001154679 0.0010180083 -0.0000487225 0.0000035815 0.0016809584 0.0000010470 0.0010130746
1403715283.01214 0.836232 0.060840 0.195348 0.671180 -0.466685 0.473005 0.328617 0.0008885942 -0.0000002330 -0.0003168456 0.0000006524 -0.0000001052 0.0001139944 0.0010179413 -0.0000490223 0.0000035603 0.0017102425 0.0000010641 0.0010130914
1403715283.06214 0.854560 0.059756 0.187733 0.664187 -0.475493 0.470574 0.333650 0.0008900570 -0.0000041038 -0.0003150572 0.0000006430 0.0000012764 0.0001124883 0.0010178238 -0.0000491997 0.0000035203 0.0017405196 0.0000010655 0.0010131016
1403715283.11214 0.872694 0.059077 0.180043 0.657265 -0.484420 0.468085 0.337989 0.0008906884 -0.0000087274 -0.0003142201 0.0000006847 0.0000029142 0.0001117717 0.0010177611 -0.0000495719 0.0000035019 0.0017720283 0.0000010609 0.0010131105
1403715283.16214 0.890471 0.058255 0.172729 0.649880 -0.493355 0.466225 0.341893 0.0008917603 -0.0000147120 -0.0003126985 0.0000008208 0.0000050029 0.0001105288 0.0010177134 -0.0000501402 0.0000034534 0.0018033652 0.0000010677 0.0010131191
1403715283.21214 0.907874 0.057854 0.165488 0.642467 -0.501981 0.464146 0.346151 0.0008928810 -0.0000199901 -0.0003110377 0.0000010064 0.0000068155 0.0001091892 0.0010176673 -0.0000506806 0.0000034202 0.0018343998 0.0000010740 0.0010131115
1403715283.26214 0.924535 0.057614 0.158509 0.635656 -0.509830 0.461432 0.350849 0.0008937019 -0.0000230938 -0.0003098185 0.0000011376 0.0000078636 0.0001082106 0.0010176343 -0.0000514138 0.0000033625 0.0018654352 0.0000010871 0.0010131111
1403715283.31214 0.941320 0.056825 0.151162 0.628765 -0.518082 0.458763 0.354658 0.0008938482 -0.0000274795 -0.0003093071 0.0000013676 0.0000093750 0.0001078009 0.0010176046 -0.0000521962 0.0000033211 0.0018958087 0.0000010827 0.0010130703
1403715283.36214 0.956392 0.057014 0.145003 0.622137 -0.524944 0.455857 0.359965 0.0008950492 -0.0000290881 -0.0003076530 0.0000014518 0.0000098708 0.0001064879 0.0010175129 -0.0000524166 0.0000032610 0.0019261663 0.0000010765 0.0010130476
1403715283.41214 0.970992 0.057522 0.139152 0.616847 -0.532527 0.451281 0.363676 0.0008930956 -0.0000303452 -0.0003100514 0.0000015246 0.0000104114 0.0001083563 0.0010175809 -0.0000536587 0.0000032191 0.0019534668 0.0000010933 0.0010130723
