# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1403638149.49510 0.180199 0.039725 0.420277 0.818279 0.002989 0.574812 0.001229 0.0009063432 0.0000057599 -0.0003163573 0.0000207836 -0.0000039110 0.0001314572 0.0014114362 -0.0000298554 0.0000032916 0.0012653121 -0.0000231177 0.0013266677
1403638149.54510 0.176308 0.046565 0.416968 0.817600 0.004277 0.575768 0.001812 0.0009026025 0.0000081469 -0.0003157784 0.0000188684 -0.0000032353 0.0001294946 0.0013848359 -0.0000119256 -0.0000137049 0.0012451705 -0.0000047879 0.0012878048
1403638149.59510 0.181761 0.041542 0.421559 0.818019 0.004740 0.575170 0.001246 0.0008991727 0.0000105280 -0.0003151128 0.0000171779 -0.0000034027 0.0001270698 0.0013699985 0.0000041396 -0.0000097186 0.0012139702 -0.0000035388 0.0012687313
1403638149.64510 0.188937 0.053264 0.428185 0.819128 0.007233 0.573564 0.001116 0.0008968336 0.0000091131 -0.0003169675 0.0000171104 -0.0000031878 0.0001285691 0.0013674179 0.0000071712 -0.0000005600 0.0012213776 -0.0000059348 0.0012672164
1403638149.69510 0.199371 0.061285 0.435171 -0.819360 -0.009984 -0.573193 0.000488 0.0008944748 0.0000103659 -0.0003192615 0.0000166816 -0.0000036170 0.0001302875 0.0013700324 0.0000065139 0.0000068685 0.0012275890 -0.0000060463 0.0012629656
1403638149.74510 0.207988 0.066147 0.439034 -0.819244 -0.012753 -0.573300 0.001625 0.0008937776 0.0000124411 -0.0003198896 0.0000164823 -0.0000043034 0.0001307035 0.0013646727 0.0000043439 0.0000069972 0.0012388808 -0.0000037208 0.0012555739
1403638149.79510 0.219585 0.074859 0.448756 -0.820109 -0.013834 -0.572034 0.002651 0.0008930048 0.0000113458 -0.0003203914 0.0000158519 -0.0000034795 0.0001308698 0.0013677199 0.0000068927 0.0000116539 0.0012448676 0.0000017380 0.0012473292
1403638149.84510 0.233540 0.082296 0.454277 -0.820721 -0.016078 -0.571089 0.003952 0.0008902153 0.0000116465 -0.0003234283 0.0000156452 -0.0000037895 0.0001331643 0.0013728385 0.0000073108 0.0000188460 0.0012488744 -0.0000004157 0.0012462901
1403638149.89510 0.246572 0.089290 0.456334 -0.820394 -0.017556 -0.571502 0.005476 0.0008904625 0.0000109151 -0.0003235232 0.0000159196 -0.0000034655 0.0001333609 0.0013804753 0.0000059167 0.0000272030 0.0012669427 0.0000000885 0.0012464808
1403638149.94510 0.263173 0.099861 0.458504 -0.821018 -0.019350 -0.570543 0.006057 0.0008896189 0.0000118356 -0.0003243540 0.0000157054 -0.0000041064 0.0001341653 0.0013864292 0.0000024256 0.0000356372 0.0012822724 -0.0000021925 0.0012450727
1403638149.99510 0.275449 0.108072 0.457080 -0.821018 -0.021539 -0.570466 0.005822 0.0008888065 0.0000143971 -0.0003256716 0.0000158988 -0.0000049175 0.0001353683 0.0013964738 0.0000012404 0.0000427627 0.0013032239 -0.0000003894 0.0012440170
1403638150.04510 0.287776 0.116695 0.454390 -0.820683 -0.024802 -0.570838 0.002884 0.0008893724 0.0000224353 -0.0003250558 0.0000163764 -0.0000077362 0.0001349638 0.0014077552 0.0000014380 0.0000505427 0.0013235763 0.0000012477 0.0012438350
1403638150.09510 0.302164 0.133818 0.452283 0.820998 0.028248 0.570231 0.001052 0.0008887952 0.0000308823 -0.0003254343 0.0000170556 -0.0000109651 0.0001351677 0.0014211678 0.0000007489 0.0000594795 0.0013356770 0.0000009597 0.0012456051
1403638150.14510 0.316553 0.142766 0.448143 0.821015 0.031822 0.569999 0.004745 0.0008874117 0.0000418121 -0.0003263044 0.0000182852 -0.0000150873 0.0001362759 0.0014408393 -0.0000036248 0.0000699763 0.0013631219 -0.0000003112 0.0012484432
1403638150.19510 0.319719 0.159145 0.432285 0.820150 0.035035 0.571014 0.008302 0.0008861424 0.0000494996 -0.0003269614 0.0000181828 -0.0000175696 0.0001360865 0.0014421285 0.0000018801 0.0000640216 0.0013527711 0.0000104281 0.0012351512
1403638150.24510 0.333501 0.170723 0.425510 0.819811 0.037578 0.571282 0.011602 0.0008877859 0.0000584872 -0.0003240901 0.0000195592 -0.0000206682 0.0001339403 0.0014636230 0.0000009294 0.0000734716 0.0013712694 0.0000098855 0.0012378172
1403638150.29510 0.347395 0.183866 0.416998 0.821166 0.037683 0.569328 0.011496 0.0008850596 0.0000582621 -0.0003277653 0.0000198251 -0.0000208586 0.0001372967 0.0014870807 0.0000001521 0.0000832474 0.0013997142 0.0000090479 0.0012405484
1403638150.34510 0.357955 0.195605 0.406725 0.822691 0.037188 0.567154 0.011485 0.0008812230 0.0000582076 -0.0003322324 0.0000198772 -0.0000213834 0.0001413319 0.0015090732 -0.0000048802 0.0000920687 0.0014277436 0.0000068672 0.0012433327
1403638150.39510 0.371790 0.211857 0.396896 0.825281 0.036610 0.563470 0.008497 0.0008768303 0.0000521596 -0.0003385095 0.0000194193 -0.0000195182 0.0001470963 0.0015387573 -0.0000045799 0.0001026230 0.0014585609 0.0000054579 0.0012471596
1403638150.44510 0.359276 0.218187 0.374014 0.827576 0.035597 0.560219 0.002378 0.0008688588 0.0000425956 -0.0003483219 0.0000170049 -0.0000169090 0.0001556166 0.0015202954 -0.0000277882 0.0000848504 0.0014525028 -0.0000008307 0.0012347306
1403638150.49510 0.372097 0.237167 0.367232 -0.829731 -0.036285 -0.556973 0.003339 0.0008679686 0.0000329243 -0.0003507408 0.0000163898 -0.0000130742 0.0001579523 0.0015455535 -0.0000216145 0.0000933159 0.0014657532 -0.0000024034 0.0012386410
1403638150.54510 0.370649 0.247755 0.356481 -0.831299 -0.038069 -0.554463 0.007953 0.0008624001 0.0000285750 -0.0003566948 0.0000153422 -0.0000120105 0.0001634361 0.0015424334 -0.0000448574 0.0000845648 0.0014738189 -0.0000080930 0.0012337112
1403638150.59510 0.381732 0.264488 0.353599 -0.832461 -0.040049 -0.552503 0.012043 0.0008610917 0.0000233092 -0.0003588721 0.0000149861 -0.0000100941 0.0001651979 0.0015633584 -0.0000533419 0.0000893517 0.0014706765 -0.0000076437 0.0012357766
1403638150.64510 0.389231 0.282048 0.351019 -0.832697 -0.042232 -0.551887 0.015908 0.0008602067 0.0000192016 -0.0003603266 0.0000143445 -0.0000085109 0.0001663322 0.0015643710 -0.0000694206 0.0000795391 0.0014774046 -0.0000083635 0.0012305981
1403638150.69510 0.402909 0.300225 0.352658 -0.832168 -0.044270 -0.552435 0.018746 0.0008620953 0.0000169951 -0.0003588027 0.0000142448 -0.0000075774 0.0001644622 0.0015896775 -0.0000794095 0.0000808162 0.0014869900 -0.0000105380 0.0012316250
1403638150.74510 0.410459 0.319032 0.351277 -0.831348 -0.047769 -0.553289 0.021214 0.0008627060 0.0000165502 -0.0003574244 0.0000135886 -0.0000072735 0.0001625436 0.0015721680 -0.0000901356 0.0000629818 0.0014811701 -0.0000040952 0.0012192302
1403638150.79510 0.424305 0.340565 0.354766 -0.830226 -0.051803 -0.554534 0.023099 0.0008645084 0.0000178255 -0.0003547440 0.0000130949 -0.0000073978 0.0001593173 0.0015540696 -0.0000895859 0.0000420845 0.0014492615 0.0000048037 0.0012077536
1403638150.84510 0.436989 0.363722 0.358880 -0.828624 -0.056739 -0.556335 0.025559 0.0008671795 0.0000193715 -0.0003515923 0.0000127528 -0.0000077633 0.0001559561 0.0015466802 -0.0000965440 0.0000301295 0.0014459172 0.0000080452 0.0012033840
1403638150.89510 0.454645 0.386850 0.364004 -0.826833 -0.061489 -0.558388 0.027748 0.0008709951 0.0000213790 -0.0003473291 0.0000126728 -0.0000083763 0.0001517292 0.0015542349 -0.0001070732 0.0000241046 0.0014593290 0.0000098706 0.0012012151
1403638150.94510 0.472996 0.409281 0.367911 -0.824788 -0.065449 -0.560858 0.029655 0.0008747972 0.0000233561 -0.0003427693 0.0000124999 -0.0000090166 0.0001472389 0.0015514101 -0.0001277679 0.0000201623 0.0014660273 0.0000124417 0.0012007751
1403638150.99510 0.495700 0.434786 0.371671 -0.822023 -0.069581 -0.564260 0.032351 0.0008808861 0.0000239258 -0.0003360531 0.0000123883 -0.0000089613 0.0001409412 0.0015623825 -0.0001440257 0.0000170419 0.0014791842 0.0000136288 0.0012016582
1403638151.04510 0.517462 0.461072 0.373473 -0.821083 -0.075134 -0.564752 0.035105 0.0008815806 0.0000257591 -0.0003350072 0.0000123191 -0.0000096096 0.0001399796 0.0015674470 -0.0001660343 0.0000143424 0.0015036918 0.0000134568 0.0012035956
1403638151.09510 0.538856 0.487708 0.373366 -0.819043 -0.082194 -0.566509 0.038478 0.0008846321 0.0000285676 -0.0003313409 0.0000124180 -0.0000105204 0.0001366625 0.0015891280 -0.0001860999 0.0000132601 0.0015278561 0.0000143494 0.0012054044
1403638151.14510 0.558347 0.515308 0.372251 -0.816801 -0.090591 -0.568184 0.042380 0.0008869172 0.0000322370 -0.0003280022 0.0000125624 -0.0000117760 0.0001337588 0.0016092616 -0.0002097759 0.0000123516 0.0015526384 0.0000150604 0.0012070052
1403638151.19510 0.578275 0.546891 0.367947 -0.815609 -0.099248 -0.568033 0.047659 0.0008871854 0.0000331833 -0.0003270385 0.0000125253 -0.0000121110 0.0001329033 0.0016344923 -0.0002320434 0.0000114445 0.0015743210 0.0000167765 0.0012084840
1403638151.24510 0.597533 0.572890 0.363723 -0.815024 -0.108790 -0.566458 0.055012 0.0008855750 0.0000323539 -0.0003287478 0.0000123332 -0.0000119163 0.0001343076 0.0016641226 -0.0002598827 0.0000101115 0.0015996107 0.0000170665 0.0012099838
1403638151.29510 0.616467 0.601154 0.357954 -0.814195 -0.118553 -0.564956 0.062104 0.0008843061 0.0000315183 -0.0003300320 0.0000121539 -0.0000117041 0.0001353253 0.0016917824 -0.0002840925 0.0000091162 0.0016245432 0.0000182268 0.0012114288
1403638151.34510 0.634081 0.628564 0.353229 -0.813114 -0.128840 -0.563414 0.069357 0.0008826472 0.0000313699 -0.0003317951 0.0000120272 -0.0000117705 0.0001367621 0.0017226890 -0.0003125070 0.0000084261 0.0016480274 0.0000186423 0.0012131616
1403638151.39510 0.649525 0.658491 0.346650 -0.811417 -0.138712 -0.562427 0.077703 0.0008826260 0.0000289202 -0.0003317890 0.0000116790 -0.0000109119 0.0001366017 0.0017566773 -0.0003400399 0.0000078359 0.0016697005 0.0000207516 0.0012141225
1403638151.44510 0.665168 0.684619 0.344099 -0.809729 -0.147975 -0.561154 0.086877 0.0008828338 0.0000251579 -0.0003317762 0.0000112537 -0.0000095185 0.0001363887 0.0017924190 -0.0003703163 0.0000062862 0.0016908760 0.0000207580 0.0012153406
1403638151.49510 0.677627 0.713849 0.341049 -0.807504 -0.158052 -0.560415 0.094293 0.0008831230 0.0000243636 -0.0003314241 0.0000110228 -0.0000092458 0.0001359047 0.0018259890 -0.0003976301 0.0000048069 0.0017118242 0.0000214349 0.0012165362
1403638151.54510 0.691831 0.741004 0.341058 -0.805502 -0.166612 -0.559481 0.101922 0.0008838438 0.0000224587 -0.0003304213 0.0000106713 -0.0000085137 0.0001348215 0.0018600230 -0.0004328537 0.0000011566 0.0017194892 0.0000189539 0.0012165372
1403638151.59510 0.707393 0.770771 0.342526 -0.803900 -0.174693 -0.558247 0.107644 0.0008833697 0.0000215511 -0.0003308899 0.0000103723 -0.0000082276 0.0001350300 0.0018986907 -0.0004623095 -0.0000000440 0.0017402827 0.0000193969 0.0012178291
1403638151.64510 0.723574 0.800524 0.346436 -0.802035 -0.181254 -0.557782 0.112986 0.0008845212 0.0000208523 -0.0003295704 0.0000100405 -0.0000079056 0.0001336083 0.0019412151 -0.0004956989 -0.0000022196 0.0017624935 0.0000197040 0.0012185438
1403638151.69510 0.740336 0.832176 0.351666 -0.800520 -0.187205 -0.557194 0.116861 0.0008846267 0.0000209556 -0.0003293979 0.0000097134 -0.0000079667 0.0001332134 0.0019881798 -0.0005300540 -0.0000031582 0.0017874770 0.0000205554 0.0012201535
1403638151.74510 0.757767 0.864433 0.360343 -0.799540 -0.192011 -0.556370 0.119663 0.0008841871 0.0000216281 -0.0003298653 0.0000094471 -0.0000082122 0.0001333464 0.0020412195 -0.0005658648 -0.0000040481 0.0018147198 0.0000215337 0.0012215449
1403638151.79510 0.774734 0.899169 0.370096 -0.799007 -0.196170 -0.555246 0.121683 0.0008826482 0.0000222852 -0.0003313217 0.0000089624 -0.0000085637 0.0001343337 0.0020946111 -0.0006075137 -0.0000052742 0.0018353581 0.0000211144 0.0012226873
1403638151.84510 0.791365 0.933223 0.381961 -0.798546 -0.198901 -0.554519 0.123581 0.0008823361 0.0000226594 -0.0003317475 0.0000087105 -0.0000086422 0.0001343803 0.0021588717 -0.0006465206 -0.0000064875 0.0018660622 0.0000210658 0.0012246147
1403638151.89510 0.805004 0.964298 0.395010 -0.798017 -0.201225 -0.554064 0.125259 0.0008814148 0.0000230080 -0.0003324912 0.0000080939 -0.0000088976 0.0001346595 0.0022222316 -0.0006885110 -0.0000061027 0.0018913170 0.0000228788 0.0012255957
1403638151.94510 0.820795 0.998426 0.409218 -0.797793 -0.203441 -0.553617 0.125086 0.0008805543 0.0000255766 -0.0003332147 0.0000078831 -0.0000098680 0.0001349491 0.0022835569 -0.0007250915 -0.0000072303 0.0019161797 0.0000226895 0.0012270629
1403638151.99510 0.833687 1.031396 0.423905 -0.797545 -0.204751 -0.553297 0.125945 0.0008796186 0.0000259156 -0.0003338712 0.0000072816 -0.0000101363 0.0001351242 0.0023529813 -0.0007688555 -0.0000060301 0.0019385879 0.0000255677 0.0012272926
1403638152.04510 0.850224 1.065820 0.437780 -0.797715 -0.205049 -0.552762 0.126729 0.0008793693 0.0000245296 -0.0003341948 0.0000069182 -0.0000095694 0.0001350354 0.0024238825 -0.0008069254 -0.0000065848 0.0019632475 0.0000258905 0.0012287894
1403638152.09510 0.863688 1.097663 0.451685 -0.797603 -0.205529 -0.552674 0.127036 0.0008786196 0.0000249148 -0.0003347240 0.0000064547 -0.0000098377 0.0001351363 0.0024991211 -0.0008524570 -0.0000052125 0.0019890542 0.0000283871 0.0012291142
1403638152.14510 0.879148 1.131163 0.464378 -0.797200 -0.206169 -0.553010 0.127072 0.0008789073 0.0000254793 -0.0003340126 0.0000059563 -0.0000102008 0.0001340688 0.0025700473 -0.0008959503 -0.0000039696 0.0020073558 0.0000318342 0.0012280659
1403638152.19510 0.893346 1.166728 0.473401 -0.797414 -0.205728 -0.552788 0.127411 0.0008786995 0.0000242443 -0.0003341448 0.0000055807 -0.0000097528 0.0001338540 0.0026473302 -0.0009427576 -0.0000038757 0.0020320569 0.0000317535 0.0012290987
1403638152.24510 0.913473 1.204371 0.483950 -0.797133 -0.206634 -0.553037 0.126612 0.0008786466 0.0000265452 -0.0003337294 0.0000054476 -0.0000106219 0.0001332088 0.0027314134 -0.0009903131 -0.0000044393 0.0020577771 0.0000333451 0.0012296941
1403638152.29510 0.929494 1.241488 0.489437 -0.797067 -0.207101 -0.553224 0.125446 0.0008781734 0.0000285177 -0.0003339920 0.0000053509 -0.0000113969 0.0001331957 0.0028259707 -0.0010470244 -0.0000038792 0.0020962871 0.0000340571 0.0012309576
1403638152.34510 0.947109 1.279735 0.495703 -0.796691 -0.207506 -0.554015 0.123662 0.0008782988 0.0000319728 -0.0003334371 0.0000054181 -0.0000127001 0.0001325126 0.0029205713 -0.0011022003 -0.0000040257 0.0021255940 0.0000348725 0.0012322836
1403638152.39510 0.962612 1.317702 0.497966 -0.796976 -0.207909 -0.553829 0.121969 0.0008771525 0.0000348305 -0.0003344162 0.0000054721 -0.0000138605 0.0001332204 0.0030228517 -0.0011594557 -0.0000035480 0.0021609877 0.0000362460 0.0012337549
1403638152.44510 0.979220 1.357301 0.499811 -0.797229 -0.207838 -0.553799 0.120563 0.0008762835 0.0000367695 -0.0003350368 0.0000054174 -0.0000146973 0.0001335761 0.0031255617 -0.0012174443 -0.0000029404 0.0021902604 0.0000383075 0.0012344420
1403638152.49510 0.993644 1.395105 0.500176 -0.797540 -0.208299 -0.553586 0.118675 0.0008747609 0.0000400941 -0.0003362783 0.0000055589 -0.0000160734 0.0001345662 0.0032372300 -0.0012783968 -0.0000025298 0.0022244273 0.0000400144 0.0012357083
1403638152.54510 1.008810 1.434618 0.499873 -0.797345 -0.208075 -0.553912 0.118858 0.0008754009 0.0000399622 -0.0003355056 0.0000053796 -0.0000160062 0.0001336657 0.0033461735 -0.0013363754 -0.0000022269 0.0022532311 0.0000417350 0.0012362578
1403638152.59510 1.022037 1.474111 0.496711 -0.797937 -0.207207 -0.553339 0.119073 0.0008746989 0.0000380948 -0.0003364546 0.0000050840 -0.0000153672 0.0001343226 0.0034630220 -0.0013976936 -0.0000017315 0.0022844170 0.0000436987 0.0012369470
1403638152.64510 1.035732 1.514886 0.493709 -0.799212 -0.205857 -0.551525 0.121253 0.0008727187 0.0000323337 -0.0003391075 0.0000044967 -0.0000132983 0.0001365165 0.0035820737 -0.0014587444 -0.0000019821 0.0023094836 0.0000446486 0.0012371348
1403638152.69510 1.050278 1.557079 0.491414 -0.800054 -0.205309 -0.549801 0.124424 0.0008717762 0.0000261016 -0.0003406547 0.0000040001 -0.0000109210 0.0001377694 0.0037104684 -0.0015214370 -0.0000020006 0.0023407833 0.0000460495 0.0012384764
1403638152.74510 1.064722 1.600351 0.492282 -0.799543 -0.206978 -0.549300 0.127129 0.0008715672 0.0000234823 -0.0003409906 0.0000037276 -0.0000099722 0.0001379387 0.0038453714 -0.0015915217 -0.0000015244 0.0023718638 0.0000474279 0.0012383087
1403638152.79510 1.079270 1.643719 0.494987 -0.798384 -0.208239 -0.549315 0.132180 0.0008739847 0.0000177764 -0.0003386707 0.0000033873 -0.0000076533 0.0001356717 0.0039887015 -0.0016632441 -0.0000023120 0.0024036903 0.0000475358 0.0012393758
1403638152.84510 1.096329 1.690219 0.500756 -0.796976 -0.210764 -0.549181 0.137141 0.0008757442 0.0000129321 -0.0003369103 0.0000031250 -0.0000057386 0.0001339694 0.0041341620 -0.0017365825 -0.0000033465 0.0024379041 0.0000479380 0.0012391614
1403638152.89510 1.111526 1.734678 0.507157 -0.794224 -0.213697 -0.550459 0.143304 0.0008803934 0.0000083935 -0.0003318328 0.0000029631 -0.0000039050 0.0001293422 0.0042958598 -0.0018152896 -0.0000032900 0.0024792278 0.0000490641 0.0012406590
1403638152.94510 1.127152 1.781301 0.515739 -0.791232 -0.218648 -0.551436 0.148537 0.0008837872 0.0000063764 -0.0003280042 0.0000028685 -0.0000031134 0.0001259405 0.0044513297 -0.0018899353 -0.0000035441 0.0025154672 0.0000498155 0.0012412873
1403638152.99510 1.141995 1.827056 0.524266 -0.789609 -0.224459 -0.550059 0.153528 0.0008839304 0.0000051283 -0.0003279084 0.0000028149 -0.0000026405 0.0001258323 0.0046203279 -0.0019693430 -0.0000037247 0.0025536304 0.0000510482 0.0012430716
1403638153.04510 1.157280 1.873544 0.536009 -0.789083 -0.230632 -0.547061 0.157738 0.0008809961 0.0000040690 -0.0003313224 0.0000027456 -0.0000022760 0.0001287684 0.0047894532 -0.0020478800 -0.0000038331 0.0025906575 0.0000520614 0.0012437730
1403638153.09510 1.172715 1.919066 0.548287 -0.789369 -0.236218 -0.543210 0.161309 0.0008767792 0.0000027652 -0.0003361074 0.0000027026 -0.0000017978 0.0001330067 0.0049665331 -0.0021284689 -0.0000037391 0.0026303976 0.0000536659 0.0012457533
1403638153.14510 1.187786 1.965015 0.560829 -0.789631 -0.241314 -0.539758 0.164050 0.0008725031 0.0000022667 -0.0003408103 0.0000026487 -0.0000016375 0.0001372617 0.0051433075 -0.0022111371 -0.0000037965 0.0026705045 0.0000546272 0.0012461558
1403638153.19510 1.204116 2.009950 0.572513 -0.789538 -0.245660 -0.537290 0.166132 0.0008697495 0.0000025120 -0.0003437541 0.0000026050 -0.0000017556 0.0001399612 0.0053262221 -0.0022963476 -0.0000039633 0.0027077863 0.0000555997 0.0012470796
